Starting btcd command is [./satsnet_btcd_l --homedir /data/satsnet2/data --txindex]
 Satsnet directory is  /data/satsnet2/data
homeBtcdDir is  /data/satsnet2/data/btcd
configFile is  /data/satsnet2/data/btcd/btcd.conf
dataDir is  /data/satsnet2/data/btcd/data
rpcKeyFile is  /data/satsnet2/data/btcd/rpc.key
rpcCertFile is  /data/satsnet2/data/btcd/rpc.cert
logDir is  /data/satsnet2/data/btcd/logs
2024-12-16 14:11:32.477 [INF] BTCD: Version 0.24.2-beta
2024-12-16 14:11:32.477 [INF] BTCD: Loading block database from '/data/satsnet2/data/btcd/data/satstestnet/blocks_ffldb'
2024-12-16 14:11:32.477 [INF] BTCD: Profile server listening on :14836
2024-12-16 14:11:32.477 [ERR] BTCD: listen tcp :14836: bind: address already in use
2024-12-16 14:11:32.742 [INF] BTCD: Block database loaded
2024-12-16 14:11:32.742 [DBG] ANCH: AnchorConfig: IndexerHost: 
2024-12-16 14:11:32.742 [DBG] ANCH: AnchorConfig: IndexerNet: 
2024-12-16 14:11:32.742 [DBG] ANCH: AnchorConfig: ChainParams: satstestnet
2024-12-16 14:11:32.742 [DBG] ANCH: The node not config indexer infomation, will not check anchor tx
2024-12-16 14:17:42.488 [DBG] PEER: Received verack from 192.168.10.103:45850 (inbound)
2024-12-16 14:17:42.488 [DBG] PEER: Connected to 192.168.10.103:45850
2024-12-16 14:17:42.488 [DBG] SRVR: New peer 192.168.10.103:45850 (inbound)
2024-12-16 14:17:42.488 [INF] SYNC: handleNewPeerMsg: 192.168.10.103:45850 (inbound)
2024-12-16 14:17:42.488 [INF] SYNC: New valid peer 192.168.10.103:45850 (inbound) (/btcwire:0.5.0/satsnet_btcd:0.24.2/)
2024-12-16 14:17:42.488 [INF] SYNC:  192.168.10.103:45850 (inbound) isSyncCandidate true 
2024-12-16 14:17:42.488 [INF] SYNC:  192.168.10.103:45850 (inbound) has added to peerStates
2024-12-16 14:17:42.488 [DBG] PEER: Received getblocks (locator 6686c1b3afe570112afbb20624dee2348213bab4b97e1e17613dfc8fce048313, stop 0000000000000000000000000000000000000000000000000000000000000000) from 192.168.10.103:45850 (inbound)
2024-12-16 14:17:42.488 [DBG] RPCS: OnGetBlocks
2024-12-16 14:17:42.488 [DBG] RPCS: Message get blocks: 17
2024-12-16 14:17:42.488 [DBG] RPCS: 6686c1b3afe570112afbb20624dee2348213bab4b97e1e17613dfc8fce048313
2024-12-16 14:17:42.488 [DBG] RPCS: 7c16618ce986435d4e2100624733edfb1c01c2e666b88639728a7c584fe9700f
2024-12-16 14:17:42.488 [DBG] RPCS: 2c1de9e9a40c352651db1c9965f346e052cd42383ffd4b26cd7e61beef01a3cd
2024-12-16 14:17:42.488 [DBG] RPCS: 68300d7c1bf5feb8b7392a923b0be8089a4fda4a523676fb94dc8ad73d39e1e1
2024-12-16 14:17:42.488 [DBG] RPCS: 0aef7244b4ca4ad1cc17922a55499462f709f40797178ad01dbdb357935c3282
2024-12-16 14:17:42.488 [DBG] RPCS: 1caaa0e16f6b6580cbe7e8961cbe773c2fbb72ae7fdc901f4ef428d0fe3bb7a9
2024-12-16 14:17:42.489 [DBG] RPCS: 2a03e0f01aec3b1f906cb12d40baafed63cfa5493e90e985285e85f4e235dfdf
2024-12-16 14:17:42.489 [DBG] RPCS: 1d9a894ac67ff2de92c96698343878d091f508ad4c0ce5576cd9c40f03e39790
2024-12-16 14:17:42.489 [DBG] RPCS: 35ccf3ca5027a6aa79be53bb06e90b0a5d6ae1d84b814a3dd682bd3591b43bc3
2024-12-16 14:17:42.489 [DBG] RPCS: bda10f80d7ca04943ad5c0c7ec237e51f7518447c5f34187e142efa680d216fc
2024-12-16 14:17:42.489 [DBG] RPCS: 6195e0b0b202af3fe60b74dc9b22573a06f5c5da2fd01774aa2bd584e966f9c5
2024-12-16 14:17:42.489 [DBG] RPCS: 609822f9c2ea90e52c14dfe1c76e708315cf1782b6411768d797385d710fda2d
2024-12-16 14:17:42.489 [DBG] RPCS: 0108d5dea126f6a1d8c81e91eb775a3e73f3c317de76f6b4fbc198ecc369b895
2024-12-16 14:17:42.489 [DBG] RPCS: aa7488058a05a0e423bd5c64c9857716617823e9c8a88575878444444eea7dcf
2024-12-16 14:17:42.489 [DBG] RPCS: 5bb1090df3ecb29714e29fc6a491618dc3fd30998c880e9d40ec28877e923ac9
2024-12-16 14:17:42.489 [DBG] RPCS: 5ca41f481d226b2f9cc9747e97a9b1a898586e3b7bdb1c0f1375bba411f38616
2024-12-16 14:17:42.489 [DBG] RPCS: df1b68044e43e1577066e21f95d672f4b5aa4793af8cb9b2bb1c3999ebb63a21
2024-12-16 14:17:42.489 [DBG] CHAN: locateInventory
2024-12-16 14:17:42.489 [DBG] CHAN: Locate node: 6686c1b3afe570112afbb20624dee2348213bab4b97e1e17613dfc8fce048313, Height:58
2024-12-16 14:17:42.489 [DBG] CHAN: Initial startNode: 6686c1b3afe570112afbb20624dee2348213bab4b97e1e17613dfc8fce048313, Height: 58
2024-12-16 14:17:42.489 [DBG] CHAN: startNode next is nil
2024-12-16 14:17:42.489 [DBG] RPCS: Will get blocks: 0
2024-12-16 14:17:42.489 [DBG] PEER: Received getaddr from 192.168.10.103:45850 (inbound)
2024-12-16 14:17:42.489 [DBG] PEER: Sending addrv2 to 192.168.10.103:45850 (inbound)
2024-12-16 14:17:44.765 [DBG] MINR: Timeup for generate new Block ......
2024-12-16 14:17:44.765 [DBG] MINR: Lock block ...
2024-12-16 14:17:44.765 [DBG] MINR: NewBlockTemplate...
2024-12-16 14:17:44.765 [ERR] MINR: Failed to create new block template: no any new tx in mempool
2024-12-16 14:17:44.765 [DBG] MINR: generateBlocks ......
2024-12-16 14:17:46.048 [DBG] MINR: ----------[LocalPeer]Received validator command [getepoch] from 1
2024-12-16 14:17:46.048 [DBG] MINR: ----------[LocalPeer]Will read command from conn[1]: 192.168.10.20:57372 to 192.168.10.104:15829
2024-12-16 14:17:46.048 [DBG] MINR: ----------[LocalPeer]handleCommand command [getepoch]:
2024-12-16 14:17:46.048 [DBG] MINR: ----------[LocalPeer]Receive MsgGetEpoch command, will response local epoch list to remote peer with MsgEpoch command
2024-12-16 14:17:46.048 [DBG] MINR: ----------[LocalPeer]HandleGetEpoch...
2024-12-16 14:17:46.048 [DBG] MINR: [LocalValidator]Receive GetLocalEpoch command from validator [10000020]
2024-12-16 14:17:46.048 [DBG] MINR: GetLocalEpoch from validator [10000020]
2024-12-16 14:17:46.048 [DBG] MINR: Command MsgEpoch:
2024-12-16 14:17:46.048 [DBG] MINR: ********************************* MsgEpoch: CurrentEpoch Summary ********************************
2024-12-16 14:17:46.048 [DBG] MINR: Invalid epoch
2024-12-16 14:17:46.048 [DBG] MINR: *********************************        End        ********************************
2024-12-16 14:17:46.048 [DBG] MINR: ********************************* MsgEpoch: NexEpoch Summary ********************************
2024-12-16 14:17:46.048 [DBG] MINR: Invalid epoch
2024-12-16 14:17:46.048 [DBG] MINR: *********************************        End        ********************************
2024-12-16 14:17:46.048 [DBG] MINR: ——————————————————————————————————
2024-12-16 14:17:46.048 [DBG] MINR: ----------[ConnReq:192.168.10.104:15829->192.168.10.20:57372]command [epoch] has sent.
2024-12-16 14:17:46.055 [DBG] MINR: ----------[LocalPeer]Received validator command [getvalidors] from 1
2024-12-16 14:17:46.055 [DBG] MINR: ----------[LocalPeer]Will read command from conn[1]: 192.168.10.20:57372 to 192.168.10.104:15829
2024-12-16 14:17:46.055 [DBG] MINR: ----------[LocalPeer]handleCommand command [getvalidors]:
2024-12-16 14:17:46.055 [DBG] MINR: ----------[LocalPeer]Receive GetValidators command, will response Validators command
2024-12-16 14:17:46.055 [DBG] MINR: [LocalValidator]Receive GetValidators command from validator [10000020]
2024-12-16 14:17:46.055 [DBG] MINR: GetValidatorList from validator [10000020]
2024-12-16 14:17:46.055 [DBG] MINR: ********************************* Get Validator Summary From [10000020] ********************************
2024-12-16 14:17:46.055 [DBG] MINR: Current Validator Count: 2
2024-12-16 14:17:46.055 [DBG] MINR: validator ID: 10000104
2024-12-16 14:17:46.055 [DBG] MINR: validator Public: 02a4e1fd1819b5d6e1b85c0e8959e15f1d532c0f8a087203fdaae81f6191475b18
2024-12-16 14:17:46.055 [DBG] MINR: validator Host: 192.168.10.104
2024-12-16 14:17:46.055 [DBG] MINR: validator CreateTime: 2024-12-16 14:11:32
2024-12-16 14:17:46.055 [DBG] MINR: ------------------------------------------------
2024-12-16 14:17:46.055 [DBG] MINR: validator ID: 10000020
2024-12-16 14:17:46.055 [DBG] MINR: validator Public: 0319f86fa35ef9bcfdca01de56cf65833a2af81c299a40dff88fe7874cb1423d02
2024-12-16 14:17:46.055 [DBG] MINR: validator Host: 192.168.10.20
2024-12-16 14:17:46.055 [DBG] MINR: validator CreateTime: 2024-12-16 14:11:47
2024-12-16 14:17:46.055 [DBG] MINR: ------------------------------------------------
2024-12-16 14:17:46.055 [DBG] MINR: *********************************        End        ********************************
2024-12-16 14:17:46.055 [DBG] MINR: ----------[ConnReq:192.168.10.104:15829->192.168.10.20:57372]command [validators] has sent.
2024-12-16 14:17:48.096 [DBG] MINR: **********Sending "ping" to validator peer [RemotePeer : 192.168.10.20:15829] with nonce=8961231281369028910
2024-12-16 14:17:48.096 [DBG] MINR: ----------[ConnReq:192.168.10.104:55582->192.168.10.20:15829]command [ping] has sent.
2024-12-16 14:17:48.101 [DBG] MINR: ----------[RemotePeer]Received validator command [pong] from 1024
2024-12-16 14:17:48.102 [DBG] MINR: ----------[RemotePeer]Will read command from conn[1024]: 192.168.10.20:15829 to 192.168.10.104:55582
2024-12-16 14:17:48.102 [DBG] MINR: ----------[RemotePeer]handleCommand command [pong] from 192.168.10.20:15829
2024-12-16 14:17:48.102 [DBG] MINR: ----------[RemotePeer]Receive pong command
2024-12-16 14:17:48.102 [DBG] MINR: ----------[RemotePeer]The pong is response from 192.168.10.20:15829, the nonce: 8961231281369028910, last ping nonce: 8961231281369028910
2024-12-16 14:17:48.578 [DBG] MINR: ----------[LocalPeer]Received validator command [ping] from 1
2024-12-16 14:17:48.579 [DBG] MINR: ----------[LocalPeer]Will read command from conn[1]: 192.168.10.20:57372 to 192.168.10.104:15829
2024-12-16 14:17:48.579 [DBG] MINR: ----------[LocalPeer]handleCommand command [ping]:
2024-12-16 14:17:48.579 [DBG] MINR: ----------[LocalPeer]Receive ping command, will response pong command
2024-12-16 14:17:48.579 [DBG] MINR: ----------[ConnReq:192.168.10.104:15829->192.168.10.20:57372]command [pong] has sent.
2024-12-16 14:17:49.096 [DBG] MINR: **********last ping to validator peer [RemotePeer : 192.168.10.20:15829] with nonce=0 has received.
2024-12-16 14:17:56.765 [DBG] MINR: Timeup for generate new Block ......
2024-12-16 14:17:56.765 [DBG] MINR: Lock block ...
2024-12-16 14:17:56.765 [DBG] MINR: NewBlockTemplate...
2024-12-16 14:17:56.765 [ERR] MINR: Failed to create new block template: no any new tx in mempool
2024-12-16 14:17:56.765 [DBG] MINR: generateBlocks ......
2024-12-16 14:17:59.097 [DBG] MINR: **********Sending "ping" to validator peer [RemotePeer : 192.168.10.20:15829] with nonce=2737512957362023753
2024-12-16 14:17:59.097 [DBG] MINR: ----------[ConnReq:192.168.10.104:55582->192.168.10.20:15829]command [ping] has sent.
2024-12-16 14:17:59.102 [DBG] MINR: ----------[RemotePeer]Received validator command [pong] from 1024
2024-12-16 14:17:59.102 [DBG] MINR: ----------[RemotePeer]Will read command from conn[1024]: 192.168.10.20:15829 to 192.168.10.104:55582
2024-12-16 14:17:59.102 [DBG] MINR: ----------[RemotePeer]handleCommand command [pong] from 192.168.10.20:15829
2024-12-16 14:17:59.102 [DBG] MINR: ----------[RemotePeer]Receive pong command
2024-12-16 14:17:59.102 [DBG] MINR: ----------[RemotePeer]The pong is response from 192.168.10.20:15829, the nonce: 2737512957362023753, last ping nonce: 2737512957362023753
2024-12-16 14:17:59.605 [DBG] MINR: ----------[LocalPeer]Received validator command [ping] from 1
2024-12-16 14:17:59.605 [DBG] MINR: ----------[LocalPeer]Will read command from conn[1]: 192.168.10.20:57372 to 192.168.10.104:15829
2024-12-16 14:17:59.605 [DBG] MINR: ----------[LocalPeer]handleCommand command [ping]:
2024-12-16 14:17:59.605 [DBG] MINR: ----------[LocalPeer]Receive ping command, will response pong command
2024-12-16 14:17:59.605 [DBG] MINR: ----------[ConnReq:192.168.10.104:15829->192.168.10.20:57372]command [pong] has sent.
2024-12-16 14:18:00.097 [DBG] MINR: **********last ping to validator peer [RemotePeer : 192.168.10.20:15829] with nonce=0 has received.
2024-12-16 14:18:01.311 [INF] SYNC: Lost peer 192.168.10.20:61917 (inbound)
2024-12-16 14:18:01.311 [INF] SYNC:  192.168.10.20:61917 (inbound) has removed to peerStates
2024-12-16 14:18:01.311 [DBG] SRVR: Removed peer 192.168.10.20:61917 (inbound)
2024-12-16 14:18:01.316 [INF] CMGR: Accepted listening on 0.0.0.0:15826
2024-12-16 14:18:01.316 [DBG] PEER: Received version (agent /btcwire:0.5.0/satsnet_btcd:0.24.2/, pver 70016, block 58) from 192.168.10.20:62282 (inbound)
2024-12-16 14:18:01.316 [DBG] PEER: Negotiated protocol version 70016 for peer 192.168.10.20:62282 (inbound)
2024-12-16 14:18:01.316 [DBG] CHAN: Added time sample of 2s (total: 18)
2024-12-16 14:18:01.316 [DBG] PEER: Sending version (agent /btcwire:0.5.0/satsnet_btcd:0.24.2/, pver 70016, block 58) to 192.168.10.20:62282 (inbound)
2024-12-16 14:18:01.317 [DBG] PEER: Sending sendaddrv2 to 192.168.10.20:62282 (inbound)
2024-12-16 14:18:01.317 [DBG] PEER: Sending verack to 192.168.10.20:62282 (inbound)
2024-12-16 14:18:01.323 [DBG] PEER: Received sendaddrv2 from 192.168.10.20:62282 (inbound)
2024-12-16 14:18:01.324 [DBG] PEER: Received verack from 192.168.10.20:62282 (inbound)
2024-12-16 14:18:01.324 [DBG] PEER: Connected to 192.168.10.20:62282
2024-12-16 14:18:01.324 [DBG] SRVR: New peer 192.168.10.20:62282 (inbound)
2024-12-16 14:18:01.324 [INF] SYNC: handleNewPeerMsg: 192.168.10.20:62282 (inbound)
2024-12-16 14:18:01.324 [INF] SYNC: New valid peer 192.168.10.20:62282 (inbound) (/btcwire:0.5.0/satsnet_btcd:0.24.2/)
2024-12-16 14:18:01.324 [INF] SYNC:  192.168.10.20:62282 (inbound) isSyncCandidate true 
2024-12-16 14:18:01.324 [INF] SYNC:  192.168.10.20:62282 (inbound) has added to peerStates
2024-12-16 14:18:01.326 [DBG] PEER: Received getblocks (locator 6686c1b3afe570112afbb20624dee2348213bab4b97e1e17613dfc8fce048313, stop 0000000000000000000000000000000000000000000000000000000000000000) from 192.168.10.20:62282 (inbound)
2024-12-16 14:18:01.326 [DBG] RPCS: OnGetBlocks
2024-12-16 14:18:01.326 [DBG] RPCS: Message get blocks: 17
2024-12-16 14:18:01.326 [DBG] RPCS: 6686c1b3afe570112afbb20624dee2348213bab4b97e1e17613dfc8fce048313
2024-12-16 14:18:01.326 [DBG] RPCS: 7c16618ce986435d4e2100624733edfb1c01c2e666b88639728a7c584fe9700f
2024-12-16 14:18:01.326 [DBG] RPCS: 2c1de9e9a40c352651db1c9965f346e052cd42383ffd4b26cd7e61beef01a3cd
2024-12-16 14:18:01.326 [DBG] RPCS: 68300d7c1bf5feb8b7392a923b0be8089a4fda4a523676fb94dc8ad73d39e1e1
2024-12-16 14:18:01.326 [DBG] RPCS: 0aef7244b4ca4ad1cc17922a55499462f709f40797178ad01dbdb357935c3282
2024-12-16 14:18:01.326 [DBG] RPCS: 1caaa0e16f6b6580cbe7e8961cbe773c2fbb72ae7fdc901f4ef428d0fe3bb7a9
2024-12-16 14:18:01.326 [DBG] RPCS: 2a03e0f01aec3b1f906cb12d40baafed63cfa5493e90e985285e85f4e235dfdf
2024-12-16 14:18:01.326 [DBG] RPCS: 1d9a894ac67ff2de92c96698343878d091f508ad4c0ce5576cd9c40f03e39790
2024-12-16 14:18:01.326 [DBG] RPCS: 35ccf3ca5027a6aa79be53bb06e90b0a5d6ae1d84b814a3dd682bd3591b43bc3
2024-12-16 14:18:01.326 [DBG] RPCS: bda10f80d7ca04943ad5c0c7ec237e51f7518447c5f34187e142efa680d216fc
2024-12-16 14:18:01.326 [DBG] RPCS: 6195e0b0b202af3fe60b74dc9b22573a06f5c5da2fd01774aa2bd584e966f9c5
2024-12-16 14:18:01.326 [DBG] RPCS: 609822f9c2ea90e52c14dfe1c76e708315cf1782b6411768d797385d710fda2d
2024-12-16 14:18:01.326 [DBG] RPCS: 0108d5dea126f6a1d8c81e91eb775a3e73f3c317de76f6b4fbc198ecc369b895
2024-12-16 14:18:01.327 [DBG] RPCS: aa7488058a05a0e423bd5c64c9857716617823e9c8a88575878444444eea7dcf
2024-12-16 14:18:01.327 [DBG] RPCS: 5bb1090df3ecb29714e29fc6a491618dc3fd30998c880e9d40ec28877e923ac9
2024-12-16 14:18:01.327 [DBG] RPCS: 5ca41f481d226b2f9cc9747e97a9b1a898586e3b7bdb1c0f1375bba411f38616
2024-12-16 14:18:01.327 [DBG] RPCS: df1b68044e43e1577066e21f95d672f4b5aa4793af8cb9b2bb1c3999ebb63a21
2024-12-16 14:18:01.327 [DBG] CHAN: locateInventory
2024-12-16 14:18:01.327 [DBG] CHAN: Locate node: 6686c1b3afe570112afbb20624dee2348213bab4b97e1e17613dfc8fce048313, Height:58
2024-12-16 14:18:01.327 [DBG] CHAN: Initial startNode: 6686c1b3afe570112afbb20624dee2348213bab4b97e1e17613dfc8fce048313, Height: 58
2024-12-16 14:18:01.327 [DBG] CHAN: startNode next is nil
2024-12-16 14:18:01.327 [DBG] RPCS: Will get blocks: 0
2024-12-16 14:18:01.327 [DBG] PEER: Received getaddr from 192.168.10.20:62282 (inbound)
2024-12-16 14:18:01.327 [DBG] PEER: Sending addrv2 to 192.168.10.20:62282 (inbound)
2024-12-16 14:18:02.796 [DBG] PEER: Peer 192.168.10.102:15826 (outbound) appears to be stalled or misbehaving, inv timeout -- disconnecting
2024-12-16 14:18:02.796 [INF] SYNC: Lost peer 192.168.10.102:15826 (outbound)
2024-12-16 14:18:02.796 [INF] SYNC:  192.168.10.102:15826 (outbound) has removed to peerStates
2024-12-16 14:18:02.796 [DBG] SYNC: Updating sync peer, no progress for: 44.158151166s
2024-12-16 14:18:02.796 [DBG] CMGR: Disconnected conn with id 7
2024-12-16 14:18:02.796 [DBG] CMGR: Disconnected from 192.168.10.102:15826 (reqid 7)
2024-12-16 14:18:02.796 [DBG] CMGR: New connection request with id (8) without addr
2024-12-16 14:18:02.796 [INF] SYNC: *********Current sync peer is disconnected, will reset sync peer...
2024-12-16 14:18:02.796 [DBG] SYNC: Current peer best hieght is 58
2024-12-16 14:18:02.796 [DBG] SYNC: Adding peer 192.168.10.102:52520 (inbound) to equal peers.
2024-12-16 14:18:02.796 [DBG] SYNC: Adding peer 192.168.10.20:62282 (inbound) to equal peers.
2024-12-16 14:18:02.796 [DBG] SYNC: Adding peer 192.168.10.103:45850 (inbound) to equal peers.
2024-12-16 14:18:02.796 [DBG] SRVR: Removed peer 192.168.10.102:15826 (outbound)
2024-12-16 14:18:02.796 [DBG] CMGR: registerPending: Pending connReq  <nil> with id 8
2024-12-16 14:18:02.796 [DBG] CMGR: Registered connection (8) to pending list
2024-12-16 14:18:02.796 [INF] SYNC: Syncing to block height 58 from peer 192.168.10.20:62282
2024-12-16 14:18:02.796 [INF] SYNC: *********Set sync peer to 192.168.10.20:62282 (inbound) in startSync
2024-12-16 14:18:02.796 [DBG] PEER: Sending getblocks (locator 6686c1b3afe570112afbb20624dee2348213bab4b97e1e17613dfc8fce048313, stop 0000000000000000000000000000000000000000000000000000000000000000) to 192.168.10.20:62282 (inbound)
2024-12-16 14:18:02.797 [DBG] CMGR: Set addr <192.168.10.102:15826> to conn (8) and try to connect...
2024-12-16 14:18:02.797 [DBG] CMGR: Attempting to connect to 192.168.10.102:15826 (reqid 8)
2024-12-16 14:18:02.797 [DBG] CMGR: Connected to 192.168.10.102:15826 with id 8
2024-12-16 14:18:02.797 [DBG] PEER: Sending version (agent /btcwire:0.5.0/satsnet_btcd:0.24.2/, pver 70016, block 58) to 192.168.10.102:15826 (outbound)
2024-12-16 14:18:02.798 [DBG] PEER: Received version (agent /btcwire:0.5.0/satsnet_btcd:0.24.2/, pver 70016, block 58) from 192.168.10.102:15826 (outbound)
2024-12-16 14:18:02.798 [DBG] PEER: Negotiated protocol version 70016 for peer 192.168.10.102:15826 (outbound)
2024-12-16 14:18:02.798 [DBG] PEER: Sending sendaddrv2 to 192.168.10.102:15826 (outbound)
2024-12-16 14:18:02.798 [DBG] PEER: Sending verack to 192.168.10.102:15826 (outbound)
2024-12-16 14:18:02.798 [DBG] PEER: Received sendaddrv2 from 192.168.10.102:15826 (outbound)
2024-12-16 14:18:02.798 [DBG] PEER: Received verack from 192.168.10.102:15826 (outbound)
2024-12-16 14:18:02.798 [DBG] PEER: Connected to 192.168.10.102:15826
2024-12-16 14:18:02.798 [DBG] SRVR: New peer 192.168.10.102:15826 (outbound)
2024-12-16 14:18:02.798 [INF] SYNC: handleNewPeerMsg: 192.168.10.102:15826 (outbound)
2024-12-16 14:18:02.798 [INF] SYNC: New valid peer 192.168.10.102:15826 (outbound) (/btcwire:0.5.0/satsnet_btcd:0.24.2/)
2024-12-16 14:18:02.798 [INF] SYNC:  192.168.10.102:15826 (outbound) isSyncCandidate true 
2024-12-16 14:18:02.798 [INF] SYNC:  192.168.10.102:15826 (outbound) has added to peerStates
2024-12-16 14:18:02.798 [DBG] AMGR: No worthy address for 192.168.10.102:15826
2024-12-16 14:18:02.798 [DBG] PEER: Sending getaddr to 192.168.10.102:15826 (outbound)
2024-12-16 14:18:02.799 [DBG] PEER: Received addrv2 from 192.168.10.102:15826 (outbound)
2024-12-16 14:18:08.764 [DBG] MINR: Timeup for generate new Block ......
2024-12-16 14:18:08.764 [DBG] MINR: Lock block ...
2024-12-16 14:18:08.764 [DBG] MINR: NewBlockTemplate...
2024-12-16 14:18:08.764 [ERR] MINR: Failed to create new block template: no any new tx in mempool
2024-12-16 14:18:08.764 [DBG] MINR: generateBlocks ......
2024-12-16 14:18:10.097 [DBG] MINR: **********Sending "ping" to validator peer [RemotePeer : 192.168.10.20:15829] with nonce=4314190994079171387
2024-12-16 14:18:10.098 [DBG] MINR: ----------[ConnReq:192.168.10.104:55582->192.168.10.20:15829]command [ping] has sent.
2024-12-16 14:18:10.101 [DBG] MINR: ----------[RemotePeer]Received validator command [pong] from 1024
2024-12-16 14:18:10.101 [DBG] MINR: ----------[RemotePeer]Will read command from conn[1024]: 192.168.10.20:15829 to 192.168.10.104:55582
2024-12-16 14:18:10.101 [DBG] MINR: ----------[RemotePeer]handleCommand command [pong] from 192.168.10.20:15829
2024-12-16 14:18:10.101 [DBG] MINR: ----------[RemotePeer]Receive pong command
2024-12-16 14:18:10.101 [DBG] MINR: ----------[RemotePeer]The pong is response from 192.168.10.20:15829, the nonce: 4314190994079171387, last ping nonce: 4314190994079171387
2024-12-16 14:18:10.638 [DBG] MINR: ----------[LocalPeer]Received validator command [ping] from 1
2024-12-16 14:18:10.638 [DBG] MINR: ----------[LocalPeer]Will read command from conn[1]: 192.168.10.20:57372 to 192.168.10.104:15829
2024-12-16 14:18:10.638 [DBG] MINR: ----------[LocalPeer]handleCommand command [ping]:
2024-12-16 14:18:10.638 [DBG] MINR: ----------[LocalPeer]Receive ping command, will response pong command
2024-12-16 14:18:10.638 [DBG] MINR: ----------[ConnReq:192.168.10.104:15829->192.168.10.20:57372]command [pong] has sent.
2024-12-16 14:18:11.098 [DBG] MINR: **********last ping to validator peer [RemotePeer : 192.168.10.20:15829] with nonce=0 has received.
2024-12-16 14:18:12.490 [INF] SYNC: Lost peer 192.168.10.103:45850 (inbound)
2024-12-16 14:18:12.490 [INF] SYNC:  192.168.10.103:45850 (inbound) has removed to peerStates
2024-12-16 14:18:12.490 [DBG] SRVR: Removed peer 192.168.10.103:45850 (inbound)
2024-12-16 14:18:13.051 [DBG] MINR: ----------[LocalPeer]Received validator command [handover] from 1
2024-12-16 14:18:13.051 [DBG] MINR: ----------[LocalPeer]Will read command from conn[1]: 192.168.10.20:57372 to 192.168.10.104:15829
2024-12-16 14:18:13.051 [DBG] MINR: ----------[LocalPeer]handleCommand command [handover]:
2024-12-16 14:18:13.051 [DBG] MINR: ----------[LocalPeer]Receive MsgHandOver command, will notify validatorManager for generator handovered. 
2024-12-16 14:18:13.051 [DBG] MINR: OnGeneratorHandOver from validator [192.168.10.20:57372]
2024-12-16 14:18:16.043 [DBG] MINR: ----------[LocalPeer]Received validator command [getepoch] from 1
2024-12-16 14:18:16.043 [DBG] MINR: ----------[LocalPeer]Will read command from conn[1]: 192.168.10.20:57372 to 192.168.10.104:15829
2024-12-16 14:18:16.043 [DBG] MINR: ----------[LocalPeer]handleCommand command [getepoch]:
2024-12-16 14:18:16.043 [DBG] MINR: ----------[LocalPeer]Receive MsgGetEpoch command, will response local epoch list to remote peer with MsgEpoch command
2024-12-16 14:18:16.043 [DBG] MINR: ----------[LocalPeer]HandleGetEpoch...
2024-12-16 14:18:16.043 [DBG] MINR: [LocalValidator]Receive GetLocalEpoch command from validator [10000020]
2024-12-16 14:18:16.043 [DBG] MINR: GetLocalEpoch from validator [10000020]
2024-12-16 14:18:16.043 [DBG] MINR: Command MsgEpoch:
2024-12-16 14:18:16.043 [DBG] MINR: ********************************* MsgEpoch: CurrentEpoch Summary ********************************
2024-12-16 14:18:16.043 [DBG] MINR: Invalid epoch
2024-12-16 14:18:16.043 [DBG] MINR: *********************************        End        ********************************
2024-12-16 14:18:16.043 [DBG] MINR: ********************************* MsgEpoch: NexEpoch Summary ********************************
2024-12-16 14:18:16.043 [DBG] MINR: Invalid epoch
2024-12-16 14:18:16.043 [DBG] MINR: *********************************        End        ********************************
2024-12-16 14:18:16.043 [DBG] MINR: ——————————————————————————————————
2024-12-16 14:18:16.043 [DBG] MINR: ----------[ConnReq:192.168.10.104:15829->192.168.10.20:57372]command [epoch] has sent.
2024-12-16 14:18:18.641 [INF] SYNC: Lost peer 192.168.10.102:52520 (inbound)
2024-12-16 14:18:18.641 [INF] SYNC:  192.168.10.102:52520 (inbound) has removed to peerStates
2024-12-16 14:18:18.641 [DBG] SRVR: Removed peer 192.168.10.102:52520 (inbound)
2024-12-16 14:18:18.643 [INF] CMGR: Accepted listening on 0.0.0.0:15826
2024-12-16 14:18:18.643 [DBG] PEER: Received version (agent /btcwire:0.5.0/satsnet_btcd:0.24.2/, pver 70016, block 58) from 192.168.10.102:53484 (inbound)
2024-12-16 14:18:18.643 [DBG] PEER: Negotiated protocol version 70016 for peer 192.168.10.102:53484 (inbound)
2024-12-16 14:18:18.643 [DBG] CHAN: Added time sample of 0s (total: 19)
2024-12-16 14:18:18.643 [DBG] CHAN: New time offset: 0s
2024-12-16 14:18:18.643 [DBG] PEER: Sending version (agent /btcwire:0.5.0/satsnet_btcd:0.24.2/, pver 70016, block 58) to 192.168.10.102:53484 (inbound)
2024-12-16 14:18:18.643 [DBG] PEER: Sending sendaddrv2 to 192.168.10.102:53484 (inbound)
2024-12-16 14:18:18.643 [DBG] PEER: Sending verack to 192.168.10.102:53484 (inbound)
2024-12-16 14:18:18.644 [DBG] PEER: Received sendaddrv2 from 192.168.10.102:53484 (inbound)
2024-12-16 14:18:18.644 [DBG] PEER: Received verack from 192.168.10.102:53484 (inbound)
2024-12-16 14:18:18.644 [DBG] PEER: Connected to 192.168.10.102:53484
2024-12-16 14:18:18.644 [DBG] SRVR: New peer 192.168.10.102:53484 (inbound)
